"BRCA","CHOL","COAD","ESCA","HNSC"
"ENSG00000288534.1","ENSG00000229167.2","ENSG00000260577.2","","ENSG00000269720.2"
"ENSG00000213471.10","ENSG00000271788.1","ENSG00000143882.12","","ENSG00000082126.18"
"ENSG00000231381.2","ENSG00000166257.9","ENSG00000144485.11","","ENSG00000123485.12"
"ENSG00000104951.16","ENSG00000136155.17","ENSG00000282024.1","","ENSG00000211778.2"
"ENSG00000224520.2","ENSG00000154127.10","ENSG00000113946.4","","ENSG00000270903.1"
"ENSG00000262703.1","ENSG00000260420.3","ENSG00000214353.8","","ENSG00000129007.14"
"ENSG00000176532.4","ENSG00000146410.12","ENSG00000236481.1","","ENSG00000179935.10"
"ENSG00000101222.12","ENSG00000170837.3","ENSG00000236751.2","","ENSG00000198930.13"
"ENSG00000150782.12","ENSG00000136193.17","ENSG00000141391.14","","ENSG00000153495.11"
"ENSG00000170959.14","ENSG00000159263.16","ENSG00000261236.8","","ENSG00000076641.4"
"ENSG00000272205.1","ENSG00000201684.1","ENSG00000104369.5","","ENSG00000115163.15"
"ENSG00000276819.1","ENSG00000198216.12","ENSG00000169248.13","","ENSG00000231407.6"
"ENSG00000087586.18","ENSG00000188766.12","ENSG00000099954.18","","ENSG00000132704.16"
"ENSG00000183248.12","ENSG00000276966.2","ENSG00000236499.2","","ENSG00000211597.2"
"ENSG00000168542.16","ENSG00000114346.14","ENSG00000092607.15","","ENSG00000177359.20"
"ENSG00000267013.6","ENSG00000245694.10","ENSG00000086159.13","","ENSG00000230010.2"
"ENSG00000251191.8","ENSG00000115008.6","ENSG00000135747.11","","ENSG00000233818.1"
"ENSG00000107485.18","ENSG00000134690.11","ENSG00000224945.1","","ENSG00000259712.1"
"ENSG00000280027.1","ENSG00000186603.6","ENSG00000249395.4","","ENSG00000103313.13"
"ENSG00000135248.15","ENSG00000285043.2","ENSG00000284625.1","","ENSG00000137628.17"
"ENSG00000259495.3","ENSG00000275713.2","ENSG00000101194.18","","ENSG00000168685.15"
"ENSG00000237512.6","ENSG00000232560.7","ENSG00000253428.1","","ENSG00000284194.3"
"ENSG00000180549.8","ENSG00000183742.13","ENSG00000141527.18","","ENSG00000224875.2"
"ENSG00000188263.10","ENSG00000181751.10","ENSG00000130829.18","","ENSG00000152207.7"
"ENSG00000165480.16","ENSG00000185101.13","ENSG00000093134.15","","ENSG00000176678.6"
"ENSG00000185352.8","ENSG00000236780.7","ENSG00000133488.15","","ENSG00000287727.1"
"ENSG00000094804.12","ENSG00000144407.9","ENSG00000160957.14","","ENSG00000128340.15"
"ENSG00000279623.1","ENSG00000112742.10","ENSG00000286362.1","","ENSG00000277290.1"
"ENSG00000261488.1","ENSG00000115339.14","ENSG00000182472.9","","ENSG00000169071.15"
"ENSG00000255815.3","ENSG00000146038.12","ENSG00000183638.6","","ENSG00000110427.17"
"ENSG00000008735.14","ENSG00000100739.11","ENSG00000239443.1","","ENSG00000162641.20"
"ENSG00000180044.5","ENSG00000229953.1","ENSG00000163794.6","","ENSG00000186810.8"
"ENSG00000269720.2","ENSG00000168032.10","ENSG00000115657.14","","ENSG00000267648.1"
"ENSG00000176058.13","ENSG00000273802.2","ENSG00000117877.11","","ENSG00000223060.1"
"ENSG00000188822.8","ENSG00000064195.7","ENSG00000223485.4","","ENSG00000170122.5"
"ENSG00000276180.1","ENSG00000235026.6","ENSG00000158113.13","","ENSG00000175040.6"
"ENSG00000070985.13","ENSG00000214491.8","ENSG00000170324.21","","ENSG00000287030.1"
"ENSG00000261257.1","ENSG00000158106.14","ENSG00000122778.10","","ENSG00000275560.1"
"ENSG00000101057.16","ENSG00000165188.13","ENSG00000186526.13","","ENSG00000273002.1"
"ENSG00000228133.3","ENSG00000038427.16","ENSG00000242616.4","","ENSG00000145107.16"
"ENSG00000101213.7","ENSG00000132639.13","ENSG00000255398.3","","ENSG00000277883.1"
"ENSG00000273920.1","ENSG00000060140.9","ENSG00000234997.2","","ENSG00000288611.1"
"ENSG00000197903.8","ENSG00000178882.15","ENSG00000151650.8","","ENSG00000237015.1"
"ENSG00000235721.1","ENSG00000215045.8","ENSG00000255507.6","","ENSG00000257298.1"
"ENSG00000111665.12","ENSG00000115112.8","ENSG00000088826.18","","ENSG00000131650.14"
"ENSG00000230115.1","ENSG00000253616.5","ENSG00000163013.12","","ENSG00000197046.12"
"ENSG00000099769.6","ENSG00000101412.13","ENSG00000086506.3","","ENSG00000138646.9"
"ENSG00000285952.1","ENSG00000242866.10","ENSG00000182489.9","","ENSG00000225101.6"
"ENSG00000164611.13","ENSG00000128591.16","ENSG00000186160.5","","ENSG00000178217.14"
"ENSG00000112796.10","ENSG00000104783.14","ENSG00000175920.18","","ENSG00000229647.2"
"ENSG00000135114.12","ENSG00000113758.13","ENSG00000228127.3","","ENSG00000161133.16"
"ENSG00000106819.13","ENSG00000234425.1","ENSG00000163993.7","","ENSG00000274752.1"
"ENSG00000163220.11","ENSG00000272808.4","ENSG00000158055.16","","ENSG00000211734.3"
"ENSG00000287224.1","ENSG00000168334.9","ENSG00000161249.21","","ENSG00000184492.6"
"ENSG00000260009.1","ENSG00000105173.14","ENSG00000125508.3","","ENSG00000234147.1"
"ENSG00000146670.10","ENSG00000140534.14","ENSG00000049089.15","","ENSG00000125245.13"
"ENSG00000092853.14","ENSG00000163191.6","ENSG00000278709.2","","ENSG00000096996.16"
"ENSG00000223519.8","ENSG00000143816.8","ENSG00000179058.7","","ENSG00000211797.2"
"ENSG00000200879.1","ENSG00000228033.6","ENSG00000215417.13","","ENSG00000221184.1"
"ENSG00000124302.13","ENSG00000285155.1","ENSG00000266289.1","","ENSG00000254585.5"
"ENSG00000162892.16","ENSG00000230453.9","ENSG00000228526.7","","ENSG00000253476.1"
"ENSG00000084444.14","ENSG00000229950.1","ENSG00000180730.5","","ENSG00000140937.14"
"ENSG00000178999.13","ENSG00000267711.1","ENSG00000186832.9","","ENSG00000225756.1"
"ENSG00000234949.2","ENSG00000236699.9","ENSG00000081041.9","","ENSG00000254756.1"
"ENSG00000196366.3","ENSG00000223855.2","ENSG00000156096.14","","ENSG00000078081.8"
"ENSG00000265206.5","ENSG00000203780.12","ENSG00000236212.2","","ENSG00000038295.8"
"ENSG00000185760.17","ENSG00000130822.16","ENSG00000235888.3","","ENSG00000136490.9"
"ENSG00000157388.19","ENSG00000081800.9","ENSG00000151364.17","","ENSG00000181381.14"
"ENSG00000213186.8","ENSG00000077152.11","ENSG00000135245.10","","ENSG00000211724.3"
"ENSG00000122952.17","ENSG00000070808.16","ENSG00000088899.15","","ENSG00000235138.1"
"ENSG00000075702.18","ENSG00000235023.1","ENSG00000090382.7","","ENSG00000232656.8"
"ENSG00000245750.10","ENSG00000197415.12","ENSG00000158555.15","","ENSG00000158714.11"
"ENSG00000233203.6","ENSG00000226562.4","ENSG00000089558.9","","ENSG00000275385.2"
"ENSG00000196787.3","ENSG00000157064.11","ENSG00000271156.1","","ENSG00000204516.10"
"ENSG00000196092.14","ENSG00000102174.9","ENSG00000234753.5","","ENSG00000171502.15"
"ENSG00000169174.11","ENSG00000214691.9","ENSG00000133067.17","","ENSG00000136573.14"
"ENSG00000189334.9","ENSG00000134827.8","ENSG00000183239.5","","ENSG00000256967.1"
"ENSG00000178803.12","ENSG00000184160.8","ENSG00000239467.6","","ENSG00000261997.1"
"ENSG00000158488.16","ENSG00000249856.1","ENSG00000184428.13","","ENSG00000164483.17"
"ENSG00000206113.11","ENSG00000235269.2","ENSG00000141682.12","","ENSG00000229961.3"
"ENSG00000256196.2","ENSG00000163040.15","ENSG00000238062.6","","ENSG00000156103.16"
"ENSG00000156509.14","ENSG00000113739.10","ENSG00000164220.7","","ENSG00000122687.19"
"ENSG00000164692.18","ENSG00000282988.2","ENSG00000232721.2","","ENSG00000170961.7"
"ENSG00000264425.1","ENSG00000145386.11","ENSG00000250302.3","","ENSG00000152495.11"
"ENSG00000249896.2","ENSG00000137460.9","ENSG00000273374.1","","ENSG00000136514.3"
"ENSG00000140798.16","ENSG00000184156.17","ENSG00000159337.7","","ENSG00000163909.8"
"ENSG00000261804.2","ENSG00000166578.10","ENSG00000127423.11","","ENSG00000197847.12"
"ENSG00000179603.18","ENSG00000138119.17","ENSG00000158352.16","","ENSG00000140968.11"
"ENSG00000261210.8","ENSG00000180914.10","ENSG00000160401.15","","ENSG00000049323.16"
"ENSG00000238141.2","ENSG00000268655.2","ENSG00000272235.1","","ENSG00000228915.3"
"ENSG00000167034.10","ENSG00000166920.13","ENSG00000104044.16","","ENSG00000286940.1"
"ENSG00000267311.1","ENSG00000260230.5","ENSG00000270781.1","","ENSG00000179406.8"
"ENSG00000203697.12","ENSG00000116983.13","ENSG00000250237.1","","ENSG00000261008.7"
"ENSG00000182379.10","ENSG00000167183.3","ENSG00000160862.13","","ENSG00000137474.22"
"ENSG00000259278.2","ENSG00000255624.3","ENSG00000255443.1","","ENSG00000177455.15"
"ENSG00000159239.13","ENSG00000167608.12","ENSG00000267892.1","","ENSG00000180644.8"
"ENSG00000100162.15","ENSG00000049089.15","ENSG00000267530.3","","ENSG00000279926.1"
"ENSG00000156006.5","ENSG00000135324.6","ENSG00000185090.14","","ENSG00000011590.14"
"ENSG00000070808.16","ENSG00000041982.16","ENSG00000248795.1","","ENSG00000273343.1"
"ENSG00000126353.3","ENSG00000123473.16","ENSG00000120659.15","","ENSG00000226979.9"
"ENSG00000107731.12","ENSG00000204580.13","ENSG00000234546.4","","ENSG00000165521.15"
"ENSG00000138795.10","ENSG00000068489.13","ENSG00000164764.11","","ENSG00000167100.15"
"ENSG00000134668.12","ENSG00000172139.15","ENSG00000197275.14","","ENSG00000080573.7"
"ENSG00000132026.14","ENSG00000170577.8","ENSG00000267123.7","","ENSG00000146006.8"
"ENSG00000204709.4","ENSG00000281091.3","ENSG00000224903.2","","ENSG00000256633.1"
"ENSG00000051341.14","ENSG00000285933.1","ENSG00000131650.14","","ENSG00000065308.5"
"ENSG00000232434.2","ENSG00000275484.1","ENSG00000124875.10","","ENSG00000153707.17"
"ENSG00000143369.15","ENSG00000264772.6","ENSG00000206075.14","","ENSG00000254503.1"
"ENSG00000232615.4","ENSG00000184368.16","ENSG00000102878.17","","ENSG00000279331.1"
"ENSG00000234345.2","ENSG00000256663.1","ENSG00000236095.1","","ENSG00000211592.8"
"ENSG00000278987.1","ENSG00000281398.4","ENSG00000259305.6","","ENSG00000211795.3"
"ENSG00000197774.13","ENSG00000231359.3","ENSG00000089327.15","","ENSG00000211810.3"
"ENSG00000204434.6","ENSG00000250986.1","ENSG00000213315.5","","ENSG00000231870.4"
"ENSG00000135074.16","ENSG00000287778.1","ENSG00000089723.10","","ENSG00000164362.21"
"ENSG00000123388.4","ENSG00000224376.1","ENSG00000140519.14","","ENSG00000183918.17"
"ENSG00000233030.2","ENSG00000186193.9","ENSG00000236305.1","","ENSG00000087586.18"
"ENSG00000035499.13","ENSG00000138798.13","ENSG00000251087.3","","ENSG00000183486.13"
"ENSG00000136918.8","ENSG00000232527.8","ENSG00000215866.8","","ENSG00000115232.14"
"ENSG00000117152.14","ENSG00000185519.9","ENSG00000167771.6","","ENSG00000188933.16"
"ENSG00000135476.12","ENSG00000164400.6","ENSG00000279786.1","","ENSG00000144488.15"
"ENSG00000160957.14","ENSG00000150873.12","ENSG00000187013.4","","ENSG00000233355.7"
"ENSG00000223823.1","ENSG00000051341.14","ENSG00000186193.9","","ENSG00000088827.12"
"ENSG00000204110.6","ENSG00000196260.5","ENSG00000204876.4","","ENSG00000249502.3"
"ENSG00000135750.15","ENSG00000265912.1","ENSG00000233155.1","","ENSG00000272235.1"
"ENSG00000229780.1","ENSG00000133640.20","ENSG00000259225.7","","ENSG00000189430.13"
"ENSG00000173110.8","ENSG00000135749.19","ENSG00000114631.11","","ENSG00000126353.3"
"ENSG00000142102.16","ENSG00000138778.13","ENSG00000106178.7","","ENSG00000230524.8"
"ENSG00000129514.8","ENSG00000119514.7","ENSG00000141505.12","","ENSG00000091136.15"
"ENSG00000167371.21","ENSG00000273162.1","ENSG00000286805.1","","ENSG00000138316.11"
"ENSG00000138160.7","ENSG00000236751.2","ENSG00000011426.11","","ENSG00000287692.1"
"ENSG00000198125.13","ENSG00000260027.5","ENSG00000244310.2","","ENSG00000182183.15"
"ENSG00000286989.1","ENSG00000233818.1","ENSG00000235736.1","","ENSG00000258018.2"
"ENSG00000211454.15","ENSG00000251320.1","ENSG00000287114.1","","ENSG00000266302.6"
"ENSG00000273812.3","ENSG00000134028.14","ENSG00000251307.1","","ENSG00000227953.7"
"ENSG00000136928.7","ENSG00000138772.13","ENSG00000233680.4","","ENSG00000205436.7"
"ENSG00000287750.1","ENSG00000135638.14","ENSG00000196460.14","","ENSG00000101307.16"
"ENSG00000227953.7","ENSG00000257219.6","ENSG00000006704.11","","ENSG00000204149.13"
"ENSG00000233626.2","ENSG00000171848.16","ENSG00000279225.1","","ENSG00000136167.15"
"ENSG00000064489.23","ENSG00000138131.4","ENSG00000265574.1","","ENSG00000255624.3"
"ENSG00000285570.1","ENSG00000180316.12","ENSG00000182580.3","","ENSG00000287263.1"
"ENSG00000117122.14","ENSG00000112852.7","ENSG00000283656.1","","ENSG00000211647.1"
"ENSG00000136457.10","ENSG00000086991.13","ENSG00000196756.13","","ENSG00000232729.8"
"ENSG00000102575.13","ENSG00000172927.8","ENSG00000268833.1","","ENSG00000267201.1"
"ENSG00000165816.13","ENSG00000154760.14","ENSG00000100228.12","","ENSG00000213928.9"
"ENSG00000276058.1","ENSG00000121075.11","ENSG00000230461.9","","ENSG00000228060.3"
"ENSG00000284948.1","ENSG00000272398.6","ENSG00000238279.1","","ENSG00000269155.2"
"ENSG00000164403.15","ENSG00000156510.13","ENSG00000186231.17","","ENSG00000271580.1"
"ENSG00000229754.1","ENSG00000116299.17","ENSG00000118707.11","","ENSG00000135318.12"
"ENSG00000265369.3","ENSG00000135625.8","ENSG00000071909.19","","ENSG00000204410.16"
"ENSG00000260430.2","ENSG00000164176.13","ENSG00000268204.1","","ENSG00000275437.1"
"ENSG00000160472.5","ENSG00000259337.4","ENSG00000224550.1","","ENSG00000120436.4"
"ENSG00000156738.18","ENSG00000010310.9","ENSG00000101224.17","","ENSG00000254415.3"
"ENSG00000233822.4","ENSG00000132749.11","ENSG00000259649.4","","ENSG00000232334.1"
"ENSG00000250221.1","ENSG00000142235.12","ENSG00000204950.4","","ENSG00000241360.2"
"ENSG00000266922.1","ENSG00000176092.16","ENSG00000011332.19","","ENSG00000134545.14"
"ENSG00000143195.13","ENSG00000179846.10","ENSG00000158023.10","","ENSG00000104899.8"
"ENSG00000280721.1","ENSG00000156076.10","ENSG00000179698.14","","ENSG00000176177.10"
"ENSG00000185290.4","ENSG00000026508.20","ENSG00000258429.2","","ENSG00000266313.2"
"ENSG00000138778.13","ENSG00000182580.3","ENSG00000125538.12","","ENSG00000258673.1"
"ENSG00000232021.7","ENSG00000278530.4","ENSG00000163888.4","","ENSG00000160883.11"
"ENSG00000079462.8","ENSG00000100526.20","ENSG00000158815.11","","ENSG00000136531.18"
"ENSG00000180573.9","ENSG00000198643.7","ENSG00000177410.13","","ENSG00000234515.1"
"ENSG00000263718.2","ENSG00000100218.12","ENSG00000196950.14","","ENSG00000240498.9"
"ENSG00000130045.16","ENSG00000183760.11","ENSG00000274356.1","","ENSG00000218336.9"
"ENSG00000188603.22","ENSG00000144119.4","ENSG00000110881.12","","ENSG00000279500.1"
"ENSG00000236908.2","ENSG00000275395.6","ENSG00000248641.1","","ENSG00000280063.1"
"ENSG00000184774.10","ENSG00000117122.14","ENSG00000121716.20","","ENSG00000138944.8"
"ENSG00000237053.1","ENSG00000134873.10","ENSG00000064651.14","","ENSG00000230481.2"
"ENSG00000214100.8","ENSG00000102007.11","ENSG00000104415.14","","ENSG00000233892.1"
"ENSG00000234996.4","ENSG00000243566.7","ENSG00000213867.4","","ENSG00000179253.3"
"ENSG00000141424.13","ENSG00000205795.4","ENSG00000235350.1","","ENSG00000251301.7"
"ENSG00000253161.5","ENSG00000215478.8","ENSG00000213613.2","","ENSG00000133107.15"
"ENSG00000237686.7","ENSG00000230131.6","ENSG00000287156.1","","ENSG00000133216.17"
"ENSG00000101276.18","ENSG00000171847.11","ENSG00000283162.1","","ENSG00000182574.8"
"ENSG00000222032.1","ENSG00000259867.6","ENSG00000199753.1","","ENSG00000177294.7"
"ENSG00000285650.1","ENSG00000213085.10","ENSG00000228168.1","","ENSG00000286563.1"
"ENSG00000273821.1","ENSG00000128578.10","ENSG00000104356.11","","ENSG00000205238.9"
"ENSG00000211896.7","ENSG00000105409.19","ENSG00000163467.12","","ENSG00000279649.1"
"ENSG00000197977.4","ENSG00000227014.6","ENSG00000275485.1","","ENSG00000174680.10"
"ENSG00000085999.13","ENSG00000277373.1","ENSG00000248538.8","","ENSG00000115267.8"
"ENSG00000169962.5","ENSG00000133863.9","ENSG00000042781.14","","ENSG00000135426.16"
"ENSG00000175305.17","ENSG00000174599.5","ENSG00000136982.6","","ENSG00000287023.1"
"ENSG00000255833.2","ENSG00000286447.1","ENSG00000233966.1","","ENSG00000028277.21"
"ENSG00000171502.15","ENSG00000145040.4","ENSG00000128578.10","","ENSG00000178175.12"
"ENSG00000167702.13","ENSG00000196611.5","ENSG00000256061.7","","ENSG00000153404.14"
"ENSG00000104953.20","ENSG00000002079.14","ENSG00000125398.8","","ENSG00000259807.2"
"ENSG00000168461.13","ENSG00000188761.13","ENSG00000101057.16","","ENSG00000188501.11"
"ENSG00000141294.10","ENSG00000117322.18","ENSG00000184564.11","","ENSG00000100314.4"
"ENSG00000152315.5","ENSG00000248409.2","ENSG00000215030.5","","ENSG00000178562.18"
"ENSG00000117472.10","ENSG00000105427.10","ENSG00000283267.1","","ENSG00000225614.4"
"ENSG00000117586.11","ENSG00000091651.9","ENSG00000086991.13","","ENSG00000203747.12"
"ENSG00000253130.2","ENSG00000023171.18","ENSG00000275191.1","","ENSG00000261787.2"
"ENSG00000259354.5","ENSG00000122861.16","ENSG00000109084.14","","ENSG00000257270.1"
"ENSG00000203985.11","ENSG00000272473.1","ENSG00000189377.9","","ENSG00000273983.1"
"ENSG00000187730.9","ENSG00000183873.18","ENSG00000139055.7","","ENSG00000127241.18"
"ENSG00000224271.7","ENSG00000248265.2","ENSG00000179041.4","","ENSG00000106624.11"
"ENSG00000143512.13","ENSG00000129673.10","ENSG00000146858.8","","ENSG00000136295.15"
"ENSG00000265702.2","ENSG00000127585.12","ENSG00000104524.14","","ENSG00000042062.13"
"ENSG00000164283.13","ENSG00000146049.2","ENSG00000183010.17","","ENSG00000254838.5"
"ENSG00000198003.12","ENSG00000198648.11","ENSG00000286984.1","","ENSG00000120498.14"
"ENSG00000215784.6","ENSG00000198753.12","ENSG00000205702.11","","ENSG00000106397.12"
"ENSG00000262874.2","ENSG00000185133.14","ENSG00000182324.7","","ENSG00000197565.16"
"ENSG00000286859.1","ENSG00000286546.1","ENSG00000183579.16","","ENSG00000159753.14"
"ENSG00000220378.3","ENSG00000181577.16","ENSG00000102287.19","","ENSG00000265182.1"
"ENSG00000285637.2","ENSG00000137273.6","ENSG00000287712.1","","ENSG00000287735.1"
"ENSG00000078098.14","ENSG00000096433.11","ENSG00000161133.16","","ENSG00000156509.14"
"ENSG00000171560.16","ENSG00000228127.3","ENSG00000242078.1","","ENSG00000177839.7"
"ENSG00000159753.14","ENSG00000232977.7","ENSG00000162073.14","","ENSG00000221968.9"
"ENSG00000204262.14","ENSG00000182240.16","ENSG00000241547.1","","ENSG00000240505.9"
"ENSG00000173702.7","ENSG00000158014.15","ENSG00000124766.7","","ENSG00000278811.4"
"ENSG00000015413.9","ENSG00000167972.14","ENSG00000273069.1","","ENSG00000261241.7"
"ENSG00000248399.1","ENSG00000108576.10","ENSG00000103021.9","","ENSG00000167619.13"
"ENSG00000257758.1","ENSG00000133134.12","ENSG00000230191.1","","ENSG00000188610.12"
"ENSG00000100526.20","ENSG00000111732.11","ENSG00000287831.1","","ENSG00000243290.3"
"ENSG00000173890.17","ENSG00000128266.9","ENSG00000136383.7","","ENSG00000196584.3"
"ENSG00000198723.11","ENSG00000051180.17","ENSG00000104312.8","","ENSG00000267197.1"
"ENSG00000286159.1","ENSG00000102003.11","ENSG00000259306.2","","ENSG00000184524.6"
"ENSG00000213771.3","ENSG00000159217.10","ENSG00000213889.10","","ENSG00000149557.14"
"ENSG00000233198.4","ENSG00000116147.17","ENSG00000087510.7","","ENSG00000135074.16"
"ENSG00000261136.1","ENSG00000197847.12","ENSG00000271811.1","","ENSG00000227507.3"
"ENSG00000160345.13","ENSG00000101198.15","ENSG00000128564.7","","ENSG00000165168.8"
"ENSG00000128165.9","ENSG00000129990.15","ENSG00000185885.16","","ENSG00000143476.18"
"ENSG00000137819.14","ENSG00000128487.17","ENSG00000227992.1","","ENSG00000277218.1"
"ENSG00000113368.12","ENSG00000196584.3","ENSG00000156427.8","","ENSG00000136114.17"
"ENSG00000261324.2","ENSG00000171517.6","ENSG00000231369.1","","ENSG00000117560.8"
"ENSG00000226942.2","ENSG00000173557.15","ENSG00000276023.5","","ENSG00000137135.18"
"ENSG00000235124.1","ENSG00000260403.1","ENSG00000197961.12","","ENSG00000107742.13"
"ENSG00000164919.11","ENSG00000133958.13","ENSG00000262406.3","","ENSG00000140105.18"
"ENSG00000144485.11","ENSG00000273079.6","ENSG00000197905.10","","ENSG00000211745.3"
"ENSG00000196405.13","ENSG00000286805.1","ENSG00000215148.11","","ENSG00000250548.7"
"ENSG00000217442.4","ENSG00000101311.16","ENSG00000287481.1","","ENSG00000198857.3"
"ENSG00000182759.4","ENSG00000264425.1","ENSG00000147689.16","","ENSG00000286828.1"
"ENSG00000254231.3","ENSG00000175318.12","ENSG00000100036.13","","ENSG00000078589.13"
"ENSG00000103490.14","ENSG00000142149.9","ENSG00000267213.4","","ENSG00000243368.2"
"ENSG00000269516.6","ENSG00000164379.7","ENSG00000131620.17","","ENSG00000272183.1"
"ENSG00000250740.1","ENSG00000162174.12","ENSG00000175602.4","","ENSG00000285728.2"
